Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);PM1(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm)
2022/07/27;13:59:46;1658930386;3.0;13;4;3.0;1.0;0;0;26.7;80.1;46;495;
2022/07/27;13:59:56;1658930396;3.0;13;4;3.0;1.0;0;0;26.7;80.1;46;493;
2022/07/27;14:00:06;1658930406;3.0;13;4;3.0;1.0;0;0;26.6;79.8;46;492;
2022/07/27;14:00:16;1658930416;4.0;17;6;4.0;2.0;0;0;26.6;79.8;46;490;
2022/07/27;14:00:26;1658930426;3.0;13;4;3.0;1.0;0;0;26.6;79.8;46;489;
2022/07/27;14:00:36;1658930436;3.0;13;4;3.0;1.0;0;0;26.6;79.8;46;487;
2022/07/27;14:00:46;1658930446;3.0;13;4;3.0;1.0;0;0;26.6;79.8;46;486;
2022/07/27;14:00:56;1658930456;2.0;8;3;2.0;0.0;0;0;26.6;79.8;46;486;
2022/07/27;14:01:06;1658930466;3.0;13;4;3.0;1.0;0;0;26.7;80.0;45;485;
2022/07/27;14:01:16;1658930476;3.0;13;4;3.0;1.0;0;0;26.7;80.0;45;484;
2022/07/27;14:01:26;1658930486;3.0;13;4;3.0;1.0;0;0;26.7;80.0;45;483;
2022/07/27;14:01:36;1658930496;3.0;13;4;3.0;1.0;0;0;26.8;80.2;45;482;
2022/07/27;14:01:46;1658930506;4.0;17;6;4.0;2.0;0;0;26.8;80.2;45;482;
2022/07/27;14:01:56;1658930516;4.0;17;6;4.0;2.0;0;0;26.8;80.2;45;481;
2022/07/27;14:02:06;1658930526;4.0;17;6;4.0;2.0;0;0;26.9;80.5;45;481;
2022/07/27;14:02:16;1658930536;3.0;13;4;3.0;1.0;0;0;26.9;80.5;45;479;
2022/07/27;14:02:26;1658930546;3.0;13;4;4.0;2.0;0;0;26.9;80.5;45;478;
2022/07/27;14:02:36;1658930556;3.0;13;4;3.0;2.0;0;0;27.1;80.8;45;478;
2022/07/27;14:02:46;1658930566;3.0;13;4;3.0;2.0;0;0;27.1;80.8;45;477;
2022/07/27;14:02:56;1658930576;3.0;13;4;3.0;2.0;0;0;27.1;80.8;45;476;
2022/07/27;14:03:06;1658930586;3.0;13;4;3.0;2.0;0;0;27.2;81.0;44;476;
2022/07/27;14:03:16;1658930596;3.0;13;4;3.0;2.0;0;0;27.2;81.0;44;475;
2022/07/27;14:03:26;1658930606;3.0;13;4;3.0;2.0;0;0;27.2;81.0;44;475;
2022/07/27;14:03:36;1658930616;3.0;13;4;3.0;2.0;0;0;27.4;81.3;44;475;
2022/07/27;14:03:46;1658930626;3.0;13;4;3.0;2.0;0;0;27.4;81.3;44;475;
2022/07/27;14:03:56;1658930636;3.0;13;4;3.0;2.0;0;0;27.4;81.3;44;474;
2022/07/27;14:04:06;1658930646;3.0;13;4;3.0;2.0;0;0;27.3;81.1;45;474;
2022/07/27;14:04:16;1658930656;3.0;13;4;3.0;2.0;0;0;27.3;81.1;45;475;
2022/07/27;14:04:26;1658930666;3.0;13;4;4.0;2.0;0;0;27.3;81.1;45;475;
2022/07/27;14:04:36;1658930676;3.0;13;4;3.0;2.0;0;0;27.1;80.8;44;476;
2022/07/27;14:04:46;1658930686;3.0;13;4;3.0;2.0;0;0;27.1;80.8;44;477;
2022/07/27;14:04:56;1658930696;3.0;13;4;3.0;2.0;0;0;27.1;80.8;44;478;
2022/07/27;14:05:06;1658930706;4.0;17;6;4.0;3.0;0;0;27.0;80.6;45;479;
2022/07/27;14:05:16;1658930716;3.0;13;4;3.0;2.0;0;0;27.0;80.6;45;479;
2022/07/27;14:05:26;1658930726;3.0;13;4;3.0;2.0;0;0;27.0;80.6;45;480;
2022/07/27;14:05:36;1658930736;3.0;13;4;3.0;2.0;0;0;26.8;80.3;45;481;
2022/07/27;14:05:46;1658930746;3.0;13;4;3.0;2.0;0;0;26.8;80.3;45;482;
2022/07/27;14:05:56;1658930756;3.0;13;4;4.0;2.0;0;0;26.8;80.3;45;483;
2022/07/27;14:06:06;1658930766;3.0;13;4;4.0;2.0;0;0;26.7;80.1;45;484;
2022/07/27;14:06:16;1658930776;3.0;13;4;4.0;2.0;0;0;26.7;80.1;45;485;
2022/07/27;14:06:26;1658930786;3.0;13;4;4.0;2.0;0;0;26.7;80.1;45;486;
2022/07/27;14:06:36;1658930796;3.0;13;4;4.0;2.0;0;0;26.5;79.8;45;486;
2022/07/27;14:06:46;1658930806;3.0;13;4;4.0;2.0;0;0;26.5;79.8;45;486;
2022/07/27;14:06:56;1658930816;3.0;13;4;3.0;2.0;0;0;26.5;79.8;45;486;
2022/07/27;14:07:06;1658930826;3.0;13;4;3.0;2.0;0;0;26.4;79.6;45;486;
2022/07/27;14:07:16;1658930836;3.0;13;4;3.0;2.0;0;0;26.4;79.6;45;486;
2022/07/27;14:07:26;1658930846;3.0;13;4;3.0;2.0;0;0;26.4;79.6;45;486;
2022/07/27;14:07:36;1658930856;3.0;13;4;3.0;2.0;0;0;26.3;79.3;45;486;
2022/07/27;14:07:46;1658930866;3.0;13;4;3.0;2.0;0;0;26.3;79.3;45;486;
2022/07/27;14:07:56;1658930876;3.0;13;4;3.0;2.0;0;0;26.3;79.3;45;485;
2022/07/27;14:08:06;1658930886;3.0;13;4;3.0;2.0;0;0;26.1;79.1;46;484;
2022/07/27;14:08:16;1658930896;3.0;13;4;3.0;2.0;0;0;26.1;79.1;46;485;
2022/07/27;14:08:26;1658930906;3.0;13;4;3.0;2.0;0;0;26.1;79.1;46;485;
2022/07/27;14:08:36;1658930916;3.0;13;4;3.0;2.0;0;0;26.1;78.9;46;486;
2022/07/27;14:08:46;1658930926;3.0;13;4;3.0;2.0;0;0;26.1;78.9;46;487;
2022/07/27;14:08:56;1658930936;3.0;13;4;3.0;2.0;0;0;26.1;78.9;46;487;
2022/07/27;14:09:06;1658930946;3.0;13;4;3.0;2.0;0;0;26.0;78.7;46;486;
2022/07/27;14:09:16;1658930956;3.0;13;4;3.0;2.0;0;0;26.0;78.7;46;486;
2022/07/27;14:09:26;1658930966;3.0;13;4;3.0;2.0;0;0;26.0;78.7;46;486;
2022/07/27;14:09:36;1658930976;3.0;13;4;3.0;2.0;0;0;25.9;78.6;46;485;
2022/07/27;14:09:46;1658930986;3.0;13;4;3.0;2.0;0;0;25.9;78.6;46;485;
2022/07/27;14:09:56;1658930996;3.0;13;4;3.0;2.0;0;0;25.9;78.6;46;485;
2022/07/27;14:10:06;1658931006;3.0;13;4;4.0;2.0;0;0;25.8;78.4;45;486;
2022/07/27;14:10:16;1658931016;3.0;13;4;4.0;2.0;0;0;25.8;78.4;45;486;
2022/07/27;14:10:26;1658931026;3.0;13;4;4.0;2.0;0;0;25.8;78.4;45;486;
2022/07/27;14:10:36;1658931036;3.0;13;4;3.0;2.0;0;0;25.7;78.3;46;486;
2022/07/27;14:10:46;1658931046;3.0;13;4;4.0;2.0;0;0;25.7;78.3;46;486;
2022/07/27;14:10:56;1658931056;3.0;13;4;4.0;2.0;0;0;25.7;78.3;46;488;
2022/07/27;14:11:06;1658931066;3.0;13;4;4.0;2.0;0;0;25.9;78.7;46;490;
2022/07/27;14:11:16;1658931076;3.0;13;4;4.0;2.0;0;0;25.9;78.7;46;492;
2022/07/27;14:11:26;1658931086;4.0;17;6;5.0;3.0;0;0;25.9;78.7;46;495;
2022/07/27;14:11:36;1658931096;4.0;17;6;5.0;3.0;0;0;26.2;79.1;45;496;
2022/07/27;14:11:46;1658931106;4.0;17;6;5.0;3.0;0;0;26.2;79.1;45;496;
2022/07/27;14:11:56;1658931116;4.0;17;6;6.0;3.0;0;0;26.2;79.1;45;496;
2022/07/27;14:12:06;1658931126;3.0;13;4;4.0;2.0;0;0;26.4;79.6;45;495;
2022/07/27;14:12:16;1658931136;3.0;13;4;4.0;2.0;0;0;26.4;79.6;45;495;
2022/07/27;14:12:26;1658931146;3.0;13;4;3.0;2.0;0;0;26.4;79.6;45;493;
2022/07/27;14:12:36;1658931156;3.0;13;4;3.0;2.0;0;0;26.7;80.0;45;492;
2022/07/27;14:12:46;1658931166;3.0;13;4;3.0;2.0;0;0;26.7;80.0;45;491;
2022/07/27;14:12:56;1658931176;3.0;13;4;4.0;2.0;0;0;26.7;80.0;45;490;
2022/07/27;14:13:06;1658931186;4.0;17;6;4.0;3.0;0;0;26.9;80.4;44;490;
2022/07/27;14:13:16;1658931196;4.0;17;6;5.0;3.0;0;0;26.9;80.4;44;489;
2022/07/27;14:13:26;1658931206;4.0;17;6;4.0;3.0;0;0;26.9;80.4;44;488;
2022/07/27;14:13:36;1658931216;3.0;13;4;3.0;2.0;0;0;27.1;80.8;44;486;
2022/07/27;14:13:46;1658931226;3.0;13;4;3.0;2.0;0;0;27.1;80.8;44;484;
2022/07/27;14:13:56;1658931236;3.0;13;4;3.0;2.0;0;0;27.1;80.8;44;482;
2022/07/27;14:14:06;1658931246;3.0;13;4;3.0;2.0;0;0;27.2;81.0;44;480;
2022/07/27;14:14:16;1658931256;3.0;13;4;3.0;2.0;0;0;27.2;81.0;44;479;
2022/07/27;14:14:26;1658931266;3.0;13;4;3.0;2.0;0;0;27.2;81.0;44;478;
2022/07/27;14:14:36;1658931276;3.0;13;4;3.0;2.0;0;0;27.4;81.4;42;475;
2022/07/27;14:14:46;1658931286;3.0;13;4;3.0;2.0;0;0;27.4;81.4;42;472;
2022/07/27;14:14:56;1658931296;3.0;13;4;3.0;2.0;0;0;27.4;81.4;42;470;
2022/07/27;14:15:06;1658931306;3.0;13;4;3.0;2.0;0;0;27.6;81.6;42;468;
2022/07/27;14:15:16;1658931316;3.0;13;4;3.0;2.0;0;0;27.6;81.6;42;467;
2022/07/27;14:15:26;1658931326;3.0;13;4;3.0;2.0;0;0;27.6;81.6;42;465;
2022/07/27;14:15:36;1658931336;4.0;17;6;4.0;3.0;0;0;27.7;81.9;42;462;
2022/07/27;14:15:46;1658931346;3.0;13;4;3.0;2.0;0;0;27.7;81.9;42;460;
2022/07/27;14:15:56;1658931356;3.0;13;4;3.0;2.0;0;0;27.7;81.9;42;460;
2022/07/27;14:16:06;1658931366;3.0;13;4;3.0;2.0;0;0;27.9;82.1;41;459;
2022/07/27;14:16:16;1658931376;3.0;13;4;3.0;2.0;0;0;27.9;82.1;41;458;
2022/07/27;14:16:26;1658931386;3.0;13;4;3.0;2.0;0;0;27.9;82.1;41;457;
2022/07/27;14:16:36;1658931396;3.0;13;4;3.0;2.0;0;0;28.0;82.4;41;454;
2022/07/27;14:16:46;1658931406;3.0;13;4;4.0;2.0;0;0;28.0;82.4;41;454;
2022/07/27;14:16:56;1658931416;3.0;13;4;4.0;2.0;0;0;28.0;82.4;41;453;
2022/07/27;14:17:06;1658931426;3.0;13;4;4.0;2.0;0;0;28.1;82.6;41;453;
2022/07/27;14:17:16;1658931436;3.0;13;4;3.0;2.0;0;0;28.1;82.6;41;453;
2022/07/27;14:17:26;1658931446;3.0;13;4;4.0;2.0;0;0;28.1;82.6;41;452;
2022/07/27;14:17:36;1658931456;3.0;13;4;4.0;2.0;0;0;28.2;82.8;41;452;
2022/07/27;14:17:46;1658931466;3.0;13;4;4.0;2.0;0;0;28.2;82.8;41;452;
2022/07/27;14:17:56;1658931476;3.0;13;4;3.0;2.0;0;0;28.2;82.8;41;452;
2022/07/27;14:18:06;1658931486;3.0;13;4;3.0;2.0;0;0;28.3;83.0;41;451;
2022/07/27;14:18:16;1658931496;3.0;13;4;3.0;2.0;0;0;28.3;83.0;41;452;
2022/07/27;14:18:26;1658931506;3.0;13;4;3.0;2.0;0;0;28.3;83.0;41;452;
2022/07/27;14:18:36;1658931516;3.0;13;4;3.0;2.0;0;0;28.4;83.2;41;452;
2022/07/27;14:18:46;1658931526;3.0;13;4;4.0;2.0;0;0;28.4;83.2;41;453;
2022/07/27;14:18:56;1658931536;3.0;13;4;4.0;2.0;0;0;28.4;83.2;41;453;
2022/07/27;14:19:06;1658931546;3.0;13;4;4.0;2.0;0;0;28.5;83.3;40;452;
2022/07/27;14:19:16;1658931556;3.0;13;4;3.0;2.0;0;0;28.5;83.3;40;452;
2022/07/27;14:19:26;1658931566;3.0;13;4;3.0;2.0;0;0;28.5;83.3;40;453;
2022/07/27;14:19:36;1658931576;3.0;13;4;3.0;2.0;0;0;28.5;83.4;40;453;
2022/07/27;14:19:46;1658931586;3.0;13;4;3.0;2.0;0;0;28.5;83.4;40;453;
2022/07/27;14:19:56;1658931596;3.0;13;4;3.0;2.0;0;0;28.5;83.4;40;454;
2022/07/27;14:20:06;1658931606;3.0;13;4;4.0;2.0;0;0;28.6;83.5;40;455;
2022/07/27;14:20:16;1658931616;3.0;13;4;3.0;2.0;0;0;28.6;83.5;40;455;
2022/07/27;14:20:26;1658931626;3.0;13;4;3.0;2.0;0;0;28.6;83.5;40;456;
2022/07/27;14:20:36;1658931636;3.0;13;4;3.0;2.0;0;0;28.6;83.5;40;456;
2022/07/27;14:20:46;1658931646;3.0;13;4;3.0;2.0;0;0;28.6;83.5;40;456;
2022/07/27;14:20:56;1658931656;3.0;13;4;3.0;2.0;0;0;28.6;83.5;40;457;
2022/07/27;14:21:06;1658931666;2.0;8;3;2.0;1.0;0;0;28.6;83.5;40;457;
2022/07/27;14:21:16;1658931676;3.0;13;4;3.0;2.0;0;0;28.6;83.5;40;457;
2022/07/27;14:21:26;1658931686;3.0;13;4;3.0;2.0;0;0;28.6;83.5;40;458;
2022/07/27;14:21:36;1658931696;3.0;13;4;3.0;2.0;0;0;28.7;83.6;40;458;
2022/07/27;14:21:46;1658931706;3.0;13;4;4.0;2.0;0;0;28.7;83.6;40;458;
2022/07/27;14:21:56;1658931716;3.0;13;4;3.0;2.0;0;0;28.7;83.6;40;458;
2022/07/27;14:22:06;1658931726;3.0;13;4;3.0;2.0;0;0;28.5;83.3;40;459;
2022/07/27;14:22:16;1658931736;3.0;13;4;3.0;2.0;0;0;28.5;83.3;40;459;
2022/07/27;14:22:26;1658931746;3.0;13;4;3.0;2.0;0;0;28.5;83.3;40;460;
2022/07/27;14:22:36;1658931756;3.0;13;4;3.0;2.0;0;0;28.3;82.9;40;461;
2022/07/27;14:22:46;1658931766;3.0;13;4;3.0;2.0;0;0;28.3;82.9;40;463;
2022/07/27;14:22:56;1658931776;3.0;13;4;3.0;2.0;0;0;28.3;82.9;40;464;
2022/07/27;14:23:06;1658931786;3.0;13;4;3.0;2.0;0;0;28.1;82.6;40;465;
2022/07/27;14:23:16;1658931796;3.0;13;4;3.0;2.0;0;0;28.1;82.6;40;465;
2022/07/27;14:23:26;1658931806;3.0;13;4;4.0;2.0;0;0;28.1;82.6;40;467;
2022/07/27;14:23:36;1658931816;3.0;13;4;4.0;2.0;0;0;28.0;82.3;40;468;
2022/07/27;14:23:46;1658931826;3.0;13;4;4.0;2.0;0;0;28.0;82.3;40;468;
2022/07/27;14:23:56;1658931836;3.0;13;4;3.0;2.0;0;0;28.0;82.3;40;469;
2022/07/27;14:24:06;1658931846;3.0;13;4;3.0;2.0;0;0;27.8;82.0;40;468;
2022/07/27;14:24:16;1658931856;2.0;8;3;2.0;1.0;0;0;27.8;82.0;40;468;
2022/07/27;14:24:26;1658931866;2.0;8;3;2.0;1.0;0;0;27.8;82.0;40;468;
2022/07/27;14:24:36;1658931876;2.0;8;3;2.0;1.0;0;0;27.6;81.8;40;467;
2022/07/27;14:24:46;1658931886;2.0;8;3;2.0;1.0;0;0;27.6;81.8;40;466;
2022/07/27;14:24:56;1658931896;3.0;13;4;3.0;2.0;0;0;27.6;81.8;40;464;
2022/07/27;14:25:06;1658931906;3.0;13;4;3.0;2.0;0;0;27.5;81.5;41;463;
2022/07/27;14:25:16;1658931916;3.0;13;4;3.0;2.0;0;0;27.5;81.5;41;461;
2022/07/27;14:25:26;1658931926;3.0;13;4;3.0;2.0;0;0;27.5;81.5;41;460;
2022/07/27;14:25:36;1658931936;3.0;13;4;3.0;2.0;0;0;27.6;81.7;41;460;
2022/07/27;14:25:46;1658931946;3.0;13;4;3.0;2.0;0;0;27.6;81.7;41;459;
2022/07/27;14:25:56;1658931956;3.0;13;4;3.0;2.0;0;0;27.6;81.7;41;459;
2022/07/27;14:26:06;1658931966;3.0;13;4;3.0;2.0;0;0;27.7;81.9;40;459;
2022/07/27;14:26:16;1658931976;3.0;13;4;3.0;2.0;0;0;27.7;81.9;40;459;
2022/07/27;14:26:26;1658931986;3.0;13;4;3.0;2.0;0;0;27.7;81.9;40;460;
2022/07/27;14:26:36;1658931996;2.0;8;3;3.0;1.0;0;0;27.5;81.6;41;460;
2022/07/27;14:26:46;1658932006;2.0;8;3;3.0;1.0;0;0;27.5;81.6;41;462;
2022/07/27;14:26:56;1658932016;2.0;8;3;3.0;1.0;0;0;27.5;81.6;41;462;
2022/07/27;14:27:06;1658932026;3.0;13;4;5.0;2.0;0;0;27.4;81.3;41;463;
2022/07/27;14:27:16;1658932036;3.0;13;4;4.0;2.0;0;0;27.4;81.3;41;463;
2022/07/27;14:27:26;1658932046;3.0;13;4;3.0;2.0;0;0;27.4;81.3;41;463;
2022/07/27;14:27:36;1658932056;3.0;13;4;3.0;2.0;0;0;27.3;81.1;41;464;
2022/07/27;14:27:46;1658932066;3.0;13;4;3.0;2.0;0;0;27.3;81.1;41;465;
2022/07/27;14:27:56;1658932076;3.0;13;4;4.0;2.0;0;0;27.3;81.1;41;465;
2022/07/27;14:28:06;1658932086;3.0;13;4;4.0;2.0;0;0;27.2;81.0;41;467;
2022/07/27;14:28:16;1658932096;3.0;13;4;3.0;2.0;0;0;27.2;81.0;41;468;
2022/07/27;14:28:26;1658932106;3.0;13;4;3.0;2.0;0;0;27.2;81.0;41;469;
2022/07/27;14:28:36;1658932116;3.0;13;4;3.0;2.0;0;0;27.1;80.8;41;470;
2022/07/27;14:28:46;1658932126;3.0;13;4;3.0;2.0;0;0;27.1;80.8;41;473;
2022/07/27;14:28:56;1658932136;3.0;13;4;3.0;2.0;0;0;27.1;80.8;41;475;
2022/07/27;14:29:06;1658932146;3.0;13;4;3.0;2.0;0;0;27.1;80.7;41;476;
2022/07/27;14:29:16;1658932156;3.0;13;4;3.0;2.0;0;0;27.1;80.7;41;477;
2022/07/27;14:29:26;1658932166;3.0;13;4;3.0;2.0;0;0;27.1;80.7;41;478;
2022/07/27;14:29:36;1658932176;3.0;13;4;3.0;2.0;0;0;27.0;80.6;41;478;
2022/07/27;14:29:46;1658932186;3.0;13;4;3.0;2.0;0;0;27.0;80.6;41;480;
2022/07/27;14:29:56;1658932196;3.0;13;4;4.0;2.0;0;0;27.0;80.6;41;483;
2022/07/27;14:30:06;1658932206;3.0;13;4;3.0;2.0;0;0;27.1;80.8;41;485;
2022/07/27;14:30:16;1658932216;2.0;8;3;3.0;1.0;0;0;27.1;80.8;41;489;
2022/07/27;14:30:26;1658932226;2.0;8;3;3.0;1.0;0;0;27.1;80.8;41;489;
2022/07/27;14:30:36;1658932236;2.0;8;3;3.0;1.0;0;0;27.1;80.7;41;491;
2022/07/27;14:30:46;1658932246;2.0;8;3;3.0;1.0;0;0;27.1;80.7;41;495;
2022/07/27;14:30:56;1658932256;3.0;13;4;4.0;2.0;0;0;27.1;80.7;41;498;
2022/07/27;14:31:06;1658932266;3.0;13;4;4.0;2.0;0;0;26.9;80.5;42;502;
2022/07/27;14:31:16;1658932276;3.0;13;4;4.0;2.0;0;0;26.9;80.5;42;505;
2022/07/27;14:31:26;1658932286;3.0;13;4;4.0;2.0;0;0;26.9;80.5;42;510;
2022/07/27;14:31:36;1658932296;3.0;13;4;3.0;2.0;0;0;27.0;80.6;41;513;
2022/07/27;14:31:46;1658932306;3.0;13;4;3.0;2.0;0;0;27.0;80.6;41;514;
2022/07/27;14:31:56;1658932316;3.0;13;4;4.0;2.0;0;0;27.0;80.6;41;515;
2022/07/27;14:32:06;1658932326;3.0;13;4;4.0;2.0;0;0;27.0;80.6;42;515;
2022/07/27;14:32:16;1658932336;3.0;13;4;4.0;2.0;0;0;27.0;80.6;42;515;
2022/07/27;14:32:26;1658932346;3.0;13;4;3.0;2.0;0;0;27.0;80.6;42;515;
2022/07/27;14:32:36;1658932356;3.0;13;4;3.0;2.0;0;0;26.9;80.5;42;515;
2022/07/27;14:32:46;1658932366;3.0;13;4;3.0;2.0;0;0;26.9;80.5;42;514;
2022/07/27;14:32:56;1658932376;2.0;8;3;2.0;1.0;0;0;26.9;80.5;42;514;
2022/07/27;14:33:06;1658932386;3.0;13;4;3.0;2.0;0;0;26.8;80.3;42;515;
2022/07/27;14:33:16;1658932396;3.0;13;4;3.0;2.0;0;0;26.8;80.3;42;515;
2022/07/27;14:33:26;1658932406;3.0;13;4;3.0;2.0;0;0;26.8;80.3;42;515;
2022/07/27;14:33:36;1658932416;3.0;13;4;3.0;2.0;0;0;26.7;80.1;44;516;
2022/07/27;14:33:46;1658932426;2.0;8;3;2.0;1.0;0;0;26.7;80.1;44;516;
2022/07/27;14:33:56;1658932436;3.0;13;4;3.0;2.0;0;0;26.7;80.1;44;516;
2022/07/27;14:34:06;1658932446;3.0;13;4;3.0;2.0;0;0;26.6;80.0;42;516;
2022/07/27;14:34:16;1658932456;3.0;13;4;4.0;2.0;0;0;26.6;80.0;42;516;
2022/07/27;14:34:26;1658932466;3.0;13;4;4.0;2.0;0;0;26.6;80.0;42;516;
2022/07/27;14:34:36;1658932476;3.0;13;4;4.0;2.0;0;0;26.5;79.8;44;516;
2022/07/27;14:34:46;1658932486;2.0;8;3;3.0;1.0;0;0;26.5;79.8;44;516;
2022/07/27;14:34:56;1658932496;2.0;8;3;2.0;1.0;0;0;26.5;79.8;44;516;
2022/07/27;14:35:06;1658932506;2.0;8;3;2.0;1.0;0;0;26.5;79.6;44;516;
2022/07/27;14:35:16;1658932516;3.0;13;4;3.0;2.0;0;0;26.5;79.6;44;516;
2022/07/27;14:35:26;1658932526;3.0;13;4;3.0;2.0;0;0;26.5;79.6;44;516;
2022/07/27;14:35:36;1658932536;3.0;13;4;3.0;2.0;0;0;26.5;79.7;44;516;
2022/07/27;14:35:46;1658932546;3.0;13;4;3.0;2.0;0;0;26.5;79.7;44;516;
2022/07/27;14:35:56;1658932556;3.0;13;4;3.0;2.0;0;0;26.5;79.7;44;516;
2022/07/27;14:36:06;1658932566;3.0;13;4;3.0;2.0;0;0;26.7;80.0;44;516;
2022/07/27;14:36:16;1658932576;3.0;13;4;3.0;2.0;0;0;26.7;80.0;44;516;
2022/07/27;14:36:26;1658932586;3.0;13;4;3.0;2.0;0;0;26.7;80.0;44;516;
2022/07/27;14:36:36;1658932596;3.0;13;4;3.0;2.0;0;0;26.6;79.8;44;516;
2022/07/27;14:36:46;1658932606;3.0;13;4;3.0;2.0;0;0;26.6;79.8;44;516;
2022/07/27;14:36:56;1658932616;3.0;13;4;3.0;2.0;0;0;26.6;79.8;44;516;
2022/07/27;14:37:06;1658932626;3.0;13;4;3.0;2.0;0;0;26.5;79.7;44;517;
2022/07/27;14:37:16;1658932636;3.0;13;4;3.0;2.0;0;0;26.5;79.7;44;517;
2022/07/27;14:37:26;1658932646;3.0;13;4;3.0;2.0;0;0;26.5;79.7;44;517;
2022/07/27;14:37:36;1658932656;3.0;13;4;3.0;2.0;0;0;26.4;79.6;44;518;
2022/07/27;14:37:46;1658932666;3.0;13;4;3.0;2.0;0;0;26.4;79.6;44;518;
2022/07/27;14:37:56;1658932676;2.0;8;3;2.0;1.0;0;0;26.4;79.6;44;518;
2022/07/27;14:38:06;1658932686;2.0;8;3;2.0;1.0;0;0;26.4;79.4;44;518;
2022/07/27;14:38:16;1658932696;2.0;8;3;2.0;1.0;0;0;26.4;79.4;44;518;
2022/07/27;14:38:26;1658932706;2.0;8;3;2.0;1.0;0;0;26.4;79.4;44;519;
2022/07/27;14:38:36;1658932716;2.0;8;3;2.0;1.0;0;0;26.5;79.7;44;518;
2022/07/27;14:38:46;1658932726;2.0;8;3;2.0;1.0;0;0;26.5;79.7;44;518;
2022/07/27;14:38:56;1658932736;2.0;8;3;2.0;1.0;0;0;26.5;79.7;44;518;
2022/07/27;14:39:06;1658932746;2.0;8;3;2.0;1.0;0;0;26.7;80.1;42;518;
2022/07/27;14:39:16;1658932756;2.0;8;3;2.0;1.0;0;0;26.7;80.1;42;517;
2022/07/27;14:39:26;1658932766;2.0;8;3;2.0;1.0;0;0;26.7;80.1;42;517;
2022/07/27;14:39:36;1658932776;2.0;8;3;2.0;1.0;0;0;26.8;80.3;42;516;
2022/07/27;14:39:46;1658932786;2.0;8;3;2.0;1.0;0;0;26.8;80.3;42;515;
2022/07/27;14:39:56;1658932796;2.0;8;3;2.0;1.0;0;0;26.8;80.3;42;514;
2022/07/27;14:40:06;1658932806;2.0;8;3;2.0;1.0;0;0;26.9;80.5;42;512;
2022/07/27;14:40:16;1658932816;2.0;8;3;2.0;1.0;0;0;26.9;80.5;42;512;
2022/07/27;14:40:26;1658932826;2.0;8;3;2.0;1.0;0;0;26.9;80.5;42;510;
2022/07/27;14:40:36;1658932836;2.0;8;3;2.0;1.0;0;0;27.1;80.7;42;508;
2022/07/27;14:40:46;1658932846;2.0;8;3;2.0;1.0;0;0;27.1;80.7;42;506;
2022/07/27;14:40:56;1658932856;2.0;8;3;2.0;1.0;0;0;27.1;80.7;42;503;
2022/07/27;14:41:06;1658932866;2.0;8;3;2.0;1.0;0;0;27.2;80.9;42;501;
2022/07/27;14:41:16;1658932876;2.0;8;3;2.0;1.0;0;0;27.2;80.9;42;499;
2022/07/27;14:41:26;1658932886;2.0;8;3;2.0;1.0;0;0;27.2;80.9;42;497;
2022/07/27;14:41:36;1658932896;2.0;8;3;2.0;1.0;0;0;27.3;81.1;41;497;
2022/07/27;14:41:46;1658932906;2.0;8;3;2.0;1.0;0;0;27.3;81.1;41;496;
2022/07/27;14:41:56;1658932916;2.0;8;3;2.0;1.0;0;0;27.3;81.1;41;496;
2022/07/27;14:42:06;1658932926;2.0;8;3;3.0;1.0;0;0;27.4;81.3;42;496;
2022/07/27;14:42:16;1658932936;2.0;8;3;3.0;1.0;0;0;27.4;81.3;42;495;
2022/07/27;14:42:26;1658932946;2.0;8;3;2.0;1.0;0;0;27.4;81.3;42;495;
2022/07/27;14:42:36;1658932956;2.0;8;3;2.0;1.0;0;0;27.5;81.5;41;495;
2022/07/27;14:42:46;1658932966;2.0;8;3;2.0;1.0;0;0;27.5;81.5;41;494;
2022/07/27;14:42:56;1658932976;2.0;8;3;2.0;1.0;0;0;27.5;81.5;41;494;
2022/07/27;14:43:06;1658932986;2.0;8;3;2.0;1.0;0;0;27.6;81.7;41;494;
2022/07/27;14:43:16;1658932996;2.0;8;3;2.0;1.0;0;0;27.6;81.7;41;494;
2022/07/27;14:43:26;1658933006;2.0;8;3;2.0;1.0;0;0;27.6;81.7;41;493;
2022/07/27;14:43:36;1658933016;2.0;8;3;2.0;1.0;0;0;27.7;81.9;41;492;
2022/07/27;14:43:46;1658933026;2.0;8;3;2.0;1.0;0;0;27.7;81.9;41;492;
2022/07/27;14:43:56;1658933036;2.0;8;3;2.0;1.0;0;0;27.7;81.9;41;492;
2022/07/27;14:44:06;1658933046;2.0;8;3;2.0;1.0;0;0;27.9;82.2;41;491;
2022/07/27;14:44:16;1658933056;2.0;8;3;3.0;1.0;0;0;27.9;82.2;41;491;
2022/07/27;14:44:26;1658933066;2.0;8;3;3.0;1.0;0;0;27.9;82.2;41;491;
2022/07/27;14:44:36;1658933076;2.0;8;3;2.0;1.0;0;0;28.0;82.5;40;491;
2022/07/27;14:44:46;1658933086;2.0;8;3;2.0;1.0;0;0;28.0;82.5;40;491;
2022/07/27;14:44:56;1658933096;2.0;8;3;2.0;1.0;0;0;28.0;82.5;40;491;
